# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
24.207,3576.745,31.45,-9.857,31.764,9.858,121.603,0.077,121.603,0.036,4.451,0.067,28.61,-80.599,9.777,1.717,-1.645e-6,1.639,-0.002,2.542e4,3404.8,18.742,0.06,207.967,166.758,3.15,0.1,4.433e6,0,2.28,0.442,0.445,0.359,0.01,0.073,0.239,0.748,-2.819e-4,0,0,0,0,0.005,0.004,13.081,134.391,79.98,0.064,2.083,-17.349,541.924,320.786,0.05,0.45
24.257,3578.305,30.957,-9.854,31.275,9.854,121.825,0.077,121.825,0.036,4.447,0.074,28.61,-80.599,9.777,2.002,-1.69e-6,1.72,-0.002,2.542e4,3404.8,18.742,0.06,207.174,166.758,3.09,0.099,4.369e6,0,2.221,0.442,0.447,0.359,0.01,0.073,0.284,0.873,8.844e-5,0,0,0,0,0.006,0.004,13.081,134.391,79.897,0.064,2.193,-17.359,541.808,320.779,0.05,0.451
24.307,3579.84,30.465,-9.85,30.787,9.85,122.048,0.078,122.048,0.036,4.443,0.083,28.61,-80.599,9.777,2.341,-1.683e-6,1.814,-0.002,2.542e4,3404.8,18.742,0.06,206.272,166.758,3.021,0.097,4.305e6,0,2.166,0.442,0.449,0.359,0.01,0.073,0.34,1.02,-2.526e-4,0,0,0,0,0.007,0.004,13.081,134.391,79.808,0.064,2.329,-17.369,541.694,320.773,0.05,0.452
24.357,3581.351,29.972,-9.848,30.299,9.848,122.27,0.078,122.27,0.037,4.439,0.077,28.61,-80.599,9.777,2.233,-1.693e-6,1.907,-0.002,2.542e4,3404.8,18.742,0.06,206.552,166.758,3.042,0.096,4.235e6,0,2.093,0.442,0.448,0.359,0.01,0.073,0.322,0.971,-3.931e-4,0,0,0,0,0.008,0.004,13.081,134.391,79.715,0.065,2.215,-17.379,541.582,320.767,0.05,0.453
24.407,3582.838,29.48,-9.844,29.812,9.845,122.491,0.078,122.491,0.037,4.435,0.083,28.61,-80.599,9.777,2.505,-1.694e-6,2.002,-0.002,2.542e4,3404.8,18.742,0.06,205.846,166.758,2.988,0.094,4.171e6,0,2.037,0.442,0.449,0.359,0.01,0.073,0.367,1.089,3.083e-4,0,0,0,0,0.009,0.004,13.081,134.391,79.617,0.065,2.31,-17.388,541.472,320.762,0.05,0.453
24.457,3584.299,28.988,-9.841,29.325,9.841,122.713,0.079,122.713,0.037,4.431,0.093,28.61,-80.599,9.777,2.926,-1.664e-6,2.108,-0.002,2.542e4,3404.8,18.742,0.06,204.802,166.758,2.908,0.093,4.11e6,0,1.989,0.442,0.452,0.359,0.01,0.073,0.44,1.271,4.176e-4,0,0,0,0,0.01,0.004,13.081,134.391,79.515,0.065,2.481,-17.398,541.364,320.756,0.05,0.454
24.507,3585.736,28.496,-9.838,28.838,9.838,122.935,0.079,122.935,0.037,4.426,0.095,28.61,-80.599,9.777,3.084,-1.637e-6,2.221,-0.002,2.542e4,3404.8,18.742,0.06,204.423,166.758,2.879,0.091,4.044e6,0,1.931,0.442,0.453,0.359,0.01,0.073,0.469,1.337,-4.565e-5,0,0,0,0,0.012,0.004,13.081,134.391,79.407,0.066,2.508,-17.407,541.257,320.75,0.05,0.454
24.557,3587.149,28.004,-9.835,28.351,9.836,123.156,0.079,123.156,0.037,4.422,0.094,28.61,-80.599,9.777,3.163,-1.647e-6,2.334,-0.002,2.542e4,3404.8,18.742,0.06,204.236,166.758,2.865,0.09,3.977e6,0,1.87,0.442,0.454,0.359,0.01,0.073,0.483,1.37,3.709e-4,0,0,0,0,0.014,0.004,13.081,134.391,79.293,0.066,2.493,-17.416,541.152,320.745,0.05,0.455
24.607,3588.537,27.513,-9.833,27.865,9.833,123.377,0.08,123.377,0.037,4.417,0.091,28.61,-80.599,9.777,3.155,-1.678e-6,2.445,-0.002,2.542e4,3404.8,18.742,0.06,204.253,166.758,2.866,0.088,3.908e6,0,1.806,0.442,0.454,0.359,0.01,0.073,0.481,1.364,3.422e-4,0,0,0,0,0.015,0.004,13.081,134.391,79.173,0.066,2.433,-17.425,541.049,320.739,0.05,0.456
24.657,3589.9,27.021,-9.831,27.379,9.832,123.597,0.08,123.597,0.037,4.413,0.085,28.61,-80.599,9.777,3.063,-1.715e-6,2.55,-0.002,2.542e4,3404.8,18.742,0.06,204.468,166.758,2.883,0.087,3.839e6,0,1.739,0.442,0.453,0.359,0.01,0.073,0.465,1.323,-1.882e-5,0,0,0,0,0.017,0.004,13.081,134.391,79.048,0.066,2.332,-17.434,540.948,320.734,0.05,0.456
24.707,3591.239,26.529,-9.83,26.893,9.83,123.818,0.08,123.818,0.037,4.408,0.08,28.61,-80.599,9.777,2.958,-1.683e-6,2.648,-0.002,2.542e4,3404.8,18.742,0.06,204.716,166.758,2.902,0.085,3.769e6,0,1.674,0.442,0.452,0.359,0.009,0.073,0.446,1.275,3.426e-4,0,0,0,0,0.019,0.003,13.081,134.391,78.918,0.066,2.226,-17.443,540.849,320.728,0.05,0.457
24.757,3592.553,26.038,-9.827,26.408,9.827,124.038,0.081,124.038,0.037,4.404,0.082,28.61,-80.599,9.777,3.141,-1.639e-6,2.744,-0.002,2.542e4,3404.8,18.742,0.06,204.279,166.758,2.868,0.084,3.704e6,0,1.621,0.441,0.453,0.359,0.009,0.073,0.479,1.353,3.285e-4,0,0,0,0,0.022,0.003,13.081,134.391,78.783,0.066,2.261,-17.452,540.751,320.723,0.05,0.457
24.807,3593.843,25.547,-9.825,25.923,9.825,124.258,0.081,124.258,0.037,4.4,0.081,28.61,-80.599,9.777,3.205,-1.642e-6,2.84,-0.002,2.542e4,3404.8,18.742,0.06,204.128,166.758,2.857,0.082,3.637e6,0,1.565,0.441,0.454,0.359,0.009,0.073,0.491,1.377,3.583e-4,0,0,0,0,0.024,0.003,13.081,134.391,78.644,0.067,2.236,-17.46,540.656,320.718,0.05,0.458
24.857,3595.108,25.056,-9.823,25.438,9.823,124.478,0.081,124.478,0.038,4.396,0.078,28.61,-80.599,9.777,3.221,-1.758e-6,2.932,-0.002,2.542e4,3404.8,18.742,0.06,204.09,166.758,2.854,0.081,3.569e6,0,1.508,0.441,0.454,0.359,0.009,0.073,0.493,1.382,4.177e-4,0,0,0,0,0.027,0.003,13.081,134.391,78.5,0.067,2.187,-17.468,540.562,320.713,0.05,0.459
24.907,3596.348,24.564,-9.82,24.954,9.82,124.698,0.082,124.698,0.038,4.392,0.081,28.61,-80.599,9.777,3.441,-1.711e-6,3.026,-0.002,2.542e4,3404.8,18.742,0.06,203.585,166.758,2.815,0.079,3.505e6,0,1.459,0.441,0.456,0.359,0.009,0.073,0.534,1.474,3.485e-4,0,0,0,0,0.029,0.003,13.081,134.391,78.351,0.067,2.231,-17.476,540.47,320.708,0.05,0.459
24.957,3597.564,24.074,-9.817,24.47,9.818,124.918,0.082,124.918,0.038,4.388,0.085,28.61,-80.599,9.777,3.735,-1.666e-6,3.122,-0.002,2.542e4,3404.8,18.742,0.06,202.93,166.758,2.765,0.078,3.442e6,0,1.414,0.441,0.458,0.359,0.009,0.073,0.59,1.598,4.939e-4,0,0,0,0,0.032,0.003,13.081,134.391,78.197,0.067,2.305,-17.484,540.38,320.703,0.05,0.46
25.007,3598.756,23.583,-9.815,23.987,9.815,125.137,0.083,125.137,0.038,4.384,0.085,28.61,-80.599,9.777,3.906,-1.68e-6,3.222,-0.002,2.542e4,3404.8,18.742,0.06,202.56,166.758,2.737,0.076,3.376e6,0,1.365,0.441,0.459,0.359,0.009,0.073,0.623,1.669,6.098e-5,0,0,0,0,0.036,0.003,13.081,134.391,78.038,0.067,2.319,-17.492,540.291,320.699,0.05,0.461
25.057,3599.923,23.092,-9.813,23.504,9.814,125.356,0.083,125.356,0.038,4.38,0.08,28.61,-80.599,9.777,3.819,-1.663e-6,3.318,-0.002,2.542e4,3404.8,18.742,0.06,202.745,166.758,2.751,0.075,3.307e6,0,1.308,0.441,0.458,0.359,0.009,0.073,0.606,1.628,-1.845e-4,0,0,0,0,0.04,0.003,13.081,134.391,77.875,0.067,2.217,-17.499,540.205,320.694,0.05,0.462
25.107,3601.065,22.601,-9.812,23.021,9.813,125.575,0.083,125.575,0.038,4.376,0.073,28.61,-80.599,9.777,3.628,-1.67e-6,3.406,-0.001,2.542e4,3404.8,18.742,0.06,203.161,166.758,2.783,0.073,3.236e6,0,1.248,0.441,0.457,0.359,0.009,0.073,0.569,1.541,-2.927e-5,0,0,0,0,0.044,0.003,13.081,134.391,77.707,0.067,2.071,-17.507,540.124,320.69,0.05,0.462
25.157,3602.183,22.111,-9.811,22.539,9.811,125.794,0.084,125.794,0.038,4.372,0.07,28.61,-80.599,9.777,3.595,-1.665e-6,3.488,-0.001,2.542e4,3404.8,18.742,0.06,203.233,166.758,2.788,0.072,3.168e6,0,1.195,0.441,0.457,0.359,0.009,0.073,0.563,1.522,3.842e-4,0,0,0,0,0.048,0.003,13.081,134.391,77.534,0.067,1.993,-17.514,540.046,320.685,0.05,0.463
25.207,3603.276,21.62,-9.809,22.057,9.809,126.012,0.084,126.012,0.038,4.369,0.069,28.61,-80.599,9.777,3.733,-1.652e-6,3.568,-9.735e-4,2.542e4,3404.8,18.742,0.06,202.928,166.758,2.765,0.07,3.102e6,0,1.149,0.441,0.458,0.359,0.009,0.073,0.589,1.577,4.261e-4,0,0,0,0,0.052,0.003,13.081,134.391,77.358,0.067,1.984,-17.521,539.969,320.681,0.05,0.463
25.257,3604.345,21.13,-9.807,21.576,9.807,126.23,0.084,126.23,0.038,4.366,0.067,28.61,-80.599,9.777,3.761,-1.676e-6,3.645,-8.164e-4,2.542e4,3404.8,18.742,0.06,202.865,166.758,2.76,0.069,3.035e6,0,1.1,0.441,0.458,0.359,0.009,0.073,0.595,1.585,1.317e-4,0,0,0,0,0.057,0.003,13.081,134.391,77.178,0.067,1.927,-17.528,539.894,320.677,0.05,0.464
25.307,3605.389,20.64,-9.805,21.096,9.805,126.449,0.085,126.449,0.038,4.362,0.07,28.61,-80.599,9.777,4.078,-1.672e-6,3.723,-8.776e-4,2.542e4,3404.8,18.742,0.06,202.188,166.758,2.708,0.067,2.972e6,0,1.061,0.441,0.461,0.359,0.009,0.073,0.657,1.717,-4.983e-4,0,0,0,0,0.062,0.003,13.081,134.391,76.993,0.067,1.981,-17.535,539.82,320.673,0.05,0.464
25.357,3606.409,20.149,-9.803,20.615,9.803,126.667,0.085,126.667,0.038,4.359,0.07,28.61,-80.599,9.777,4.25,-1.696e-6,3.802,-7.986e-4,2.542e4,3404.8,18.742,0.06,201.83,166.758,2.681,0.066,2.907e6,0,1.019,0.441,0.462,0.359,0.009,0.073,0.691,1.787,6.374e-5,0,0,0,0,0.067,0.003,13.081,134.391,76.805,0.067,1.973,-17.542,539.749,320.669,0.05,0.465
25.407,3607.404,19.659,-9.801,20.136,9.801,126.884,0.085,126.884,0.039,4.355,0.071,28.61,-80.599,9.777,4.483,-1.619e-6,3.881,-7.449e-4,2.542e4,3404.8,18.742,0.06,201.358,166.758,2.645,0.064,2.843e6,0,0.979,0.441,0.464,0.359,0.009,0.073,0.739,1.881,5.813e-5,0,0,0,0,0.073,0.003,13.081,134.391,76.613,0.067,1.983,-17.548,539.679,320.665,0.05,0.466
25.457,3608.375,19.169,-9.799,19.657,9.799,127.102,0.086,127.102,0.039,4.352,0.068,28.61,-80.599,9.777,4.513,-1.659e-6,3.958,-5.399e-4,2.542e4,3404.8,18.742,0.06,201.296,166.758,2.64,0.063,2.775e6,0,0.933,0.441,0.464,0.359,0.009,0.073,0.745,1.887,-1.389e-4,0,0,0,0,0.08,0.003,13.081,134.391,76.417,0.067,1.912,-17.554,539.611,320.661,0.05,0.466
25.507,3609.321,18.679,-9.797,19.179,9.798,127.32,0.086,127.32,0.039,4.348,0.068,28.61,-80.599,9.777,4.718,-1.706e-6,4.034,-4.573e-4,2.542e4,3404.8,18.742,0.06,200.893,166.758,2.609,0.061,2.71e6,0,0.894,0.441,0.466,0.359,0.009,0.073,0.788,1.968,-4.907e-4,0,0,0,0,0.087,0.002,13.081,134.391,76.217,0.067,1.902,-17.561,539.544,320.657,0.05,0.467
25.557,3610.243,18.19,-9.796,18.701,9.796,127.537,0.086,127.537,0.039,4.345,0.069,28.61,-80.599,9.777,4.936,-1.69e-6,4.109,-3.54e-4,2.542e4,3404.8,18.742,0.06,200.475,166.758,2.578,0.06,2.646e6,0,0.855,0.441,0.468,0.359,0.009,0.073,0.834,2.055,4.377e-4,0,0,0,0,0.095,0.002,13.081,134.391,76.014,0.067,1.891,-17.567,539.479,320.654,0.05,0.467
25.607,3611.14,17.7,-9.793,18.224,9.793,127.754,0.087,127.754,0.039,4.341,0.073,28.61,-80.599,9.777,5.463,-1.641e-6,4.187,-5.357e-4,2.542e4,3404.8,18.742,0.06,199.504,166.758,2.503,0.059,2.586e6,0,0.826,0.441,0.473,0.359,0.009,0.073,0.949,2.273,-2.039e-4,0,0,0,0,0.103,0.002,13.081,134.391,75.807,0.067,1.981,-17.572,539.416,320.65,0.05,0.468
25.657,3612.013,17.21,-9.791,17.748,9.791,127.971,0.087,127.971,0.039,4.337,0.074,28.61,-80.599,9.777,5.72,-1.659e-6,4.265,-4.501e-4,2.542e4,3404.8,18.742,0.06,199.052,166.758,2.469,0.057,2.521e6,0,0.793,0.443,0.478,0.361,0.009,0.073,1.007,2.375,-4.467e-5,0,0,0,0,0.113,0.002,13.081,134.391,75.595,0.067,1.969,-17.578,539.355,320.647,0.05,0.469
25.707,3612.861,16.721,-9.789,17.273,9.789,128.188,0.087,128.188,0.039,4.334,0.076,28.61,-80.599,9.777,6.131,-1.684e-6,4.345,-4.752e-4,2.542e4,3404.8,18.742,0.06,198.354,166.758,2.415,0.056,2.46e6,0,0.764,0.444,0.484,0.362,0.009,0.073,1.103,2.541,6.793e-5,0,0,0,0,0.123,0.002,13.081,134.391,75.38,0.067,2.001,-17.584,539.295,320.643,0.05,0.47
25.757,3613.685,16.231,-9.787,16.799,9.788,128.404,0.088,128.404,0.039,4.33,0.077,28.61,-80.599,9.777,6.495,-1.68e-6,4.426,-4.412e-4,2.542e4,3404.8,18.742,0.06,197.759,166.758,2.37,0.054,2.397e6,0,0.734,0.446,0.49,0.364,0.009,0.073,1.19,2.687,-2.039e-4,0,0,0,0,0.134,0.002,13.081,134.391,75.161,0.067,2.01,-17.589,539.238,320.64,0.05,0.471
25.807,3614.484,15.742,-9.786,16.326,9.787,128.621,0.088,128.621,0.039,4.326,0.075,28.61,-80.599,9.777,6.594,-1.646e-6,4.504,-1.692e-4,2.542e4,3404.8,18.742,0.06,197.602,166.758,2.358,0.053,2.329e6,0,0.698,0.448,0.493,0.366,0.009,0.073,1.214,2.715,-4.296e-4,0,0,0,0,0.147,0.002,13.081,134.391,74.937,0.067,1.925,-17.594,539.181,320.637,0.05,0.471
25.857,3615.259,15.253,-9.784,15.853,9.785,128.837,0.089,128.837,0.039,4.322,0.077,28.61,-80.599,9.777,7.075,-1.668e-6,4.582,-1.948e-4,2.542e4,3404.8,18.742,0.06,196.861,166.758,2.301,0.051,2.268e6,0,0.672,0.45,0.5,0.368,0.009,0.073,1.334,2.909,-8.515e-6,0,0,0,0,0.16,0.002,13.081,134.391,74.71,0.067,1.953,-17.599,539.127,320.634,0.05,0.472
25.907,3616.009,14.764,-9.782,15.382,9.783,129.053,0.089,129.053,0.039,4.318,0.078,28.61,-80.599,9.777,7.511,-1.643e-6,4.659,-1.618e-4,2.542e4,3404.8,18.742,0.06,196.219,166.758,2.252,0.05,2.206e6,0,0.645,0.451,0.507,0.369,0.009,0.073,1.446,3.081,2.404e-4,0,0,0,0,0.175,0.002,13.081,134.391,74.479,0.067,1.958,-17.604,539.074,320.631,0.05,0.472
25.957,3616.735,14.275,-9.779,14.912,9.78,129.269,0.089,129.269,0.04,4.314,0.085,28.61,-80.599,9.777,8.381,-1.703e-6,4.741,-4.261e-4,2.542e4,3404.8,18.742,0.06,195.023,166.758,2.161,0.049,2.151e6,0,0.628,0.453,0.52,0.371,0.009,0.073,1.679,3.437,-3.919e-4,0,0,0,0,0.191,0.002,13.081,134.391,74.244,0.067,2.082,-17.609,539.023,320.628,0.05,0.473
26.007,3617.437,13.786,-9.778,14.444,9.779,129.484,0.09,129.485,0.04,4.31,0.084,28.61,-80.599,9.777,8.669,-1.696e-6,4.822,-2.341e-4,2.542e4,3404.8,18.742,0.06,194.648,166.758,2.132,0.047,2.086e6,0,0.597,0.455,0.526,0.373,0.009,0.073,1.759,3.541,-4.911e-4,0,0,0,0,0.21,0.002,13.081,134.391,74.005,0.067,2.02,-17.613,538.974,320.625,0.05,0.474
26.057,3618.114,13.297,-9.777,13.977,9.777,129.7,0.09,129.7,0.04,4.306,0.084,28.61,-80.599,9.777,9.082,-1.642e-6,4.902,-9.204e-5,2.542e4,3404.8,18.742,0.06,194.13,166.758,2.093,0.046,2.022e6,0,0.569,0.457,0.533,0.375,0.009,0.073,1.877,3.697,-4.087e-4,0,0,0,0,0.231,0.002,13.081,134.391,73.762,0.067,1.985,-17.618,538.926,320.623,0.05,0.475
26.107,3618.766,12.808,-9.774,13.511,9.775,129.915,0.09,129.915,0.04,4.302,0.088,28.61,-80.599,9.777,9.84,-1.683e-6,4.982,-1.79e-4,2.542e4,3404.8,18.742,0.06,193.231,166.758,2.024,0.045,1.965e6,0,0.549,0.459,0.544,0.377,0.009,0.073,2.101,3.999,-1.909e-4,0,0,0,0,0.253,0.002,13.081,134.391,73.515,0.067,2.035,-17.622,538.88,320.62,0.05,0.476
26.157,3619.395,12.319,-9.773,13.047,9.774,130.13,0.091,130.13,0.04,4.297,0.086,28.61,-80.599,9.777,10.233,-1.697e-6,5.061,1.162e-5,2.542e4,3404.8,18.742,0.06,192.788,166.758,1.99,0.043,1.9e6,0,0.52,0.462,0.552,0.38,0.009,0.073,2.22,4.14,-4.347e-4,0,0,0,0,0.279,0.002,13.081,134.391,73.264,0.067,1.971,-17.626,538.836,320.618,0.05,0.477
26.207,3619.998,11.831,-9.773,12.585,9.773,130.345,0.091,130.345,0.04,4.293,0.083,28.61,-80.599,9.777,10.451,-1.658e-6,5.137,3.474e-4,2.542e4,3404.8,18.742,0.06,192.549,166.758,1.972,0.042,1.833e6,0,0.489,0.464,0.558,0.382,0.009,0.073,2.288,4.203,2.937e-4,0,0,0,0,0.309,0.002,13.081,134.391,73.009,0.067,1.85,-17.63,538.794,320.615,0.05,0.477
26.257,3620.578,11.342,-9.77,12.126,9.77,130.559,0.091,130.559,0.04,4.289,0.089,28.61,-80.599,9.777,11.518,-1.691e-6,5.211,1.503e-4,2.542e4,3404.8,18.742,0.06,191.449,166.758,1.887,0.04,1.779e6,0,0.473,0.466,0.572,0.385,0.009,0.073,2.631,4.629,9.015e-5,0,0,0,0,0.337,0.002,13.081,134.391,72.75,0.067,1.938,-17.634,538.753,320.613,0.05,0.478
26.307,3621.132,10.854,-9.765,11.669,9.766,130.774,0.092,130.774,0.04,4.284,0.101,28.61,-80.599,9.777,13.146,-1.676e-6,5.292,-2.703e-4,2.542e4,3404.8,18.742,0.06,189.956,166.758,1.773,0.039,1.734e6,0,0.464,0.468,0.59,0.386,0.009,0.073,3.191,5.294,2.574e-4,0,0,0,0,0.366,0.002,13.081,134.391,72.488,0.067,2.15,-17.637,538.714,320.611,0.05,0.479
26.357,3621.663,10.365,-9.763,11.214,9.764,130.988,0.092,130.988,0.04,4.279,0.101,28.61,-80.599,9.777,13.864,-1.677e-6,5.374,-1.479e-4,2.542e4,3404.8,18.742,0.06,189.36,166.758,1.728,0.038,1.674e6,0,0.439,0.471,0.599,0.389,0.009,0.073,3.452,5.56,-1.237e-4,0,0,0,0,0.405,0.001,13.081,134.391,72.221,0.067,2.108,-17.641,538.677,320.609,0.05,0.479
26.407,3622.169,9.877,-9.76,10.762,9.76,131.202,0.093,131.202,0.04,4.274,0.109,28.61,-80.599,9.777,15.243,-1.684e-6,5.457,-3.178e-4,2.542e4,3404.8,18.742,0.06,188.31,166.758,1.648,0.037,1.624e6,0,0.421,0.473,0.611,0.391,0.009,0.072,3.977,6.11,-2.326e-4,0,0,0,0,0.443,0.001,13.081,134.391,71.95,0.067,2.213,-17.644,538.641,320.607,0.05,0.48
26.457,3622.651,9.389,-9.758,10.314,9.759,131.415,0.093,131.415,0.041,4.268,0.107,28.61,-80.599,9.777,15.956,-1.698e-6,5.54,-1.236e-4,2.542e4,3404.8,18.742,0.06,187.81,166.758,1.609,0.035,1.562e6,0,0.393,0.476,0.617,0.394,0.009,0.072,4.261,6.364,4.557e-4,0,0,0,0,0.494,0.001,13.081,134.391,71.675,0.067,2.132,-17.647,538.608,320.605,0.05,0.48
26.507,3623.108,8.902,-9.757,9.87,9.757,131.628,0.093,131.628,0.041,4.263,0.108,28.61,-80.599,9.777,16.907,-1.675e-6,5.62,1.83e-6,2.542e4,3404.8,18.742,0.06,187.187,166.758,1.562,0.034,1.503e6,0,0.367,0.479,0.623,0.397,0.009,0.072,4.651,6.714,1.093e-6,0,0,0,0,0.549,0.001,13.081,134.391,71.396,0.067,2.089,-17.65,538.575,320.603,0.05,0.481
26.557,3623.541,8.414,-9.756,9.43,9.756,131.841,0.094,131.841,0.041,4.258,0.105,28.61,-80.599,9.777,17.61,-1.687e-6,5.697,2.81e-4,2.542e4,3404.8,18.742,0.06,186.753,166.758,1.529,0.033,1.438e6,0,0.339,0.482,0.627,0.4,0.009,0.072,4.948,6.948,-1.898e-4,0,0,0,0,0.616,0.001,13.081,134.391,71.113,0.067,1.967,-17.653,538.545,320.601,0.05,0.482
26.607,3623.949,7.926,-9.754,8.995,9.754,132.054,0.094,132.054,0.041,4.252,0.107,28.61,-80.599,9.777,18.841,-1.694e-6,5.771,3.51e-4,2.542e4,3404.8,18.742,0.06,186.049,166.758,1.475,0.031,1.382e6,0,0.314,0.485,0.628,0.403,0.009,0.072,5.487,7.407,-2.103e-4,0,0,0,0,0.684,0.001,13.081,134.391,70.827,0.067,1.943,-17.656,538.516,320.6,0.05,0.482
26.657,3624.333,7.438,-9.751,8.565,9.752,132.267,0.094,132.267,0.041,4.247,0.109,28.61,-80.599,9.777,20.279,-1.672e-6,5.845,3.831e-4,2.542e4,3404.8,18.742,0.06,185.304,166.758,1.418,0.03,1.329e6,0,0.29,0.488,0.628,0.406,0.009,0.072,6.115,7.689,4.57e-4,0,0,0,0,0.759,0.001,13.081,134.391,70.536,0.067,1.938,-17.658,538.489,320.598,0.05,0.483
26.707,3624.693,6.951,-9.749,8.143,9.749,132.479,0.095,132.479,0.041,4.241,0.112,28.61,-80.599,9.777,21.985,-1.69e-6,5.909,3.471e-4,2.542e4,3404.8,18.742,0.06,184.514,166.758,1.357,0.029,1.28e6,0,0.266,0.491,0.622,0.409,0.009,0.072,6.757,6.747,-1.298e-4,0,0,0,0,0.836,0.001,13.081,134.391,70.242,0.067,1.961,-17.661,538.464,320.597,0.05,0.483
26.757,3625.029,6.464,-9.747,7.728,9.748,132.691,0.095,132.691,0.041,4.236,0.112,28.61,-80.599,9.777,23.608,-1.672e-6,5.961,4.244e-4,2.542e4,3404.8,18.742,0.06,183.847,166.758,1.306,0.028,1.228e6,0,0.242,0.495,0.615,0.413,0.009,0.072,7.403,5.841,4.909e-4,0,0,0,0,0.925,0.001,13.081,134.391,69.946,0.067,1.933,-17.663,538.44,320.595,0.05,0.484
26.807,3625.34,5.976,-9.745,7.322,9.746,132.902,0.096,132.902,0.041,4.23,0.112,28.61,-80.599,9.777,25.34,-1.68e-6,6.001,5.125e-4,2.542e4,3404.8,18.742,0.06,183.214,166.758,1.258,0.027,1.176e6,0,0.218,0.498,0.604,0.416,0.009,0.072,8.129,4.876,3.435e-4,0,0,0,0,1.022,9.825e-4,13.081,134.391,69.647,0.067,1.892,-17.665,538.419,320.594,0.05,0.485
26.857,3625.626,5.489,-9.742,6.927,9.743,133.114,0.096,133.114,0.041,4.225,0.115,28.61,-80.599,9.777,27.472,-1.685e-6,6.031,5.079e-4,2.542e4,3404.8,18.742,0.06,182.532,166.758,1.206,0.026,1.13e6,0,0.195,0.501,0.586,0.42,0.009,0.072,9.07,3.724,8.368e-5,0,0,0,0,1.118,9.342e-4,13.081,134.391,69.346,0.067,1.899,-17.667,538.398,320.593,0.05,0.485
26.907,3625.888,5.002,-9.74,6.544,9.741,133.325,0.096,133.325,0.041,4.219,0.116,28.61,-80.599,9.777,29.612,-1.673e-6,6.051,5.862e-4,2.542e4,3404.8,18.742,0.06,181.941,166.758,1.161,0.025,1.082e6,0,0.173,0.505,0.564,0.423,0.009,0.072,10.062,2.566,-1.601e-4,0,0,0,0,1.227,8.877e-4,13.081,134.391,69.044,0.067,1.864,-17.668,538.38,320.592,0.05,0.486
26.957,3626.126,4.515,-9.737,6.175,9.738,133.536,0.097,133.536,0.041,4.213,0.119,28.61,-80.599,9.777,32.107,-1.67e-6,6.063,6.007e-4,2.542e4,3404.8,18.742,0.06,181.355,166.758,1.116,0.024,1.04e6,0,0.151,0.508,0.534,0.427,0.009,0.072,11.272,1.256,-5.924e-5,0,0,0,0,1.334,8.433e-4,13.081,134.391,68.741,0.067,1.859,-17.67,538.363,320.591,0.05,0.487
27.007,3626.34,4.028,-9.735,5.824,9.736,133.746,0.097,133.746,0.042,4.207,0.122,28.61,-80.599,9.777,34.717,-1.674e-6,6.066,6.571e-4,2.542e4,3404.8,18.742,0.06,180.843,166.758,1.077,0.023,9.97e5,0,0.13,0.512,0.499,0.43,0.009,0.072,12.59,-0.097,-1.083e-4,0,0,0,0,1.452,8.012e-4,13.081,134.391,68.438,0.067,1.829,-17.671,538.348,320.59,0.05,0.487
27.057,3626.529,3.542,-9.732,5.494,9.733,133.956,0.097,133.956,0.042,4.201,0.125,28.61,-80.599,9.777,37.559,-1.681e-6,6.062,7.21e-4,2.542e4,3404.8,18.742,0.06,180.388,166.758,1.042,0.022,9.566e5,0,0.11,0.515,0.458,0.434,0.009,0.072,14.074,-1.531,2.145e-4,0,0,0,0,1.575,7.619e-4,13.081,134.391,68.134,0.067,1.794,-17.672,538.335,320.589,0.05,0.488
27.107,3626.694,3.055,-9.728,5.189,9.729,134.166,0.098,134.166,0.042,4.194,0.132,28.61,-80.599,9.777,40.915,-1.688e-6,6.051,6.659e-4,2.542e4,3404.8,18.742,0.06,179.968,166.758,1.01,0.021,9.272e5,0,0.091,0.518,0.406,0.436,0.009,0.072,15.872,-3.124,1.242e-5,0,0,0,0,1.671,7.258e-4,13.081,134.391,67.831,0.067,1.823,-17.674,538.323,320.589,0.05,0.488
